Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1973,1973,ha,746013,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1974,1974,ha,769246,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1975,1975,ha,777123,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1976,1976,ha,786707,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1977,1977,ha,756355,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1978,1978,ha,763702,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1979,1979,ha,775443,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1980,1980,ha,837880,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1981,1981,ha,827777,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1982,1982,ha,886568,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1983,1983,ha,893426,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1984,1984,ha,891188,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1985,1985,ha,923155,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1986,1986,ha,899678,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1987,1987,ha,935132,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1988,1988,ha,901076,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1989,1989,ha,955429,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1990,1990,ha,961246,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1991,1991,ha,935577,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1992,1992,ha,961371,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1993,1993,ha,1052276,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1994,1994,ha,1086253,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1995,1995,ha,1114747,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1996,1996,ha,1191312,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1997,1997,ha,1215806,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1998,1998,ha,1288191,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",1999,1999,ha,1344459,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2000,2000,ha,1417517,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2001,2001,ha,1414938,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2002,2002,ha,1477078,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2003,2003,ha,1535493,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2004,2004,ha,1593505,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2005,2005,ha,1557648,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2006,2006,ha,1583795,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2007,2007,ha,1636707,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2008,2008,ha,1659982,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2009,2009,ha,1707137,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2010,2010,ha,1740626,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2011,2011,ha,1786300,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2012,2012,ha,1825825,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2013,2013,ha,1862457,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,1898451,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2015,2015,ha,1970574,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2016,2016,ha,1940045,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2017,2017,ha,1971074,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2018,2018,ha,1437027,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2019,2019,ha,1436427,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2020,2020,ha,1463360,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,394,"Pumpkins, squash and gourds",2021,2021,ha,1501696,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1961,1961,ha,47950,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1962,1962,ha,51070,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1963,1963,ha,59240,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1964,1964,ha,47850,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1965,1965,ha,58470,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1966,1966,ha,58714,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1967,1967,ha,72369,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1968,1968,ha,66698,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1969,1969,ha,64133,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1970,1970,ha,54186,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1971,1971,ha,66611,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1972,1972,ha,68374,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1973,1973,ha,65588,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1974,1974,ha,76662,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1975,1975,ha,102390,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1976,1976,ha,111529,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1977,1977,ha,107518,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1978,1978,ha,74623,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1979,1979,ha,45247,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1980,1980,ha,38065,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1981,1981,ha,36740,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1982,1982,ha,29906,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1983,1983,ha,29801,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1984,1984,ha,29104,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1985,1985,ha,23676,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1986,1986,ha,18137,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1987,1987,ha,19095,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1988,1988,ha,20084,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1989,1989,ha,20595,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1990,1990,ha,22661,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1991,1991,ha,27800,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1992,1992,ha,30050,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1993,1993,ha,29207,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1994,1994,ha,28232,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1995,1995,ha,25190,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1996,1996,ha,24405,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1997,1997,ha,23417,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1998,1998,ha,22506,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",1999,1999,ha,23677,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2000,2000,ha,22046,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2001,2001,ha,27002,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2002,2002,ha,26996,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2003,2003,ha,20088,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2004,2004,ha,18093,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2005,2005,ha,19688,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2006,2006,ha,28694,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2007,2007,ha,25689,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2008,2008,ha,18532,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2009,2009,ha,15055,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2010,2010,ha,17170,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2011,2011,ha,19089,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2012,2012,ha,21445,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2013,2013,ha,23574,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2014,2014,ha,26772,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2015,2015,ha,20823,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2016,2016,ha,8742,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2017,2017,ha,18350,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2018,2018,ha,16142,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2019,2019,ha,19181,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2020,2020,ha,16311,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,754,"Pyrethrum, dried flowers",2021,2021,ha,19008,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1961,1961,ha,33554,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1962,1962,ha,31945,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1963,1963,ha,37263,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1964,1964,ha,41477,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1965,1965,ha,39745,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1966,1966,ha,40220,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1967,1967,ha,40005,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1968,1968,ha,38932,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1969,1969,ha,39251,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1970,1970,ha,50949,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1971,1971,ha,48428,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1972,1972,ha,45978,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1973,1973,ha,47917,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1974,1974,ha,45521,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1975,1975,ha,51524,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1976,1976,ha,53440,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1977,1977,ha,55315,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1978,1978,ha,48353,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1979,1979,ha,38206,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1980,1980,ha,30298,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1981,1981,ha,38934,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1982,1982,ha,32450,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1983,1983,ha,42793,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1984,1984,ha,39080,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1985,1985,ha,53134,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1986,1986,ha,52399,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1987,1987,ha,51599,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1988,1988,ha,53840,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1989,1989,ha,54104,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1990,1990,ha,52686,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1991,1991,ha,52276,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1992,1992,ha,43164,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1993,1993,ha,40892,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1994,1994,ha,38751,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1995,1995,ha,38962,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1996,1996,ha,41163,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1997,1997,ha,42041,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1998,1998,ha,42525,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,1999,1999,ha,45733,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2000,2000,ha,47580,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2001,2001,ha,48782,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2002,2002,ha,48583,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2003,2003,ha,51372,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2004,2004,ha,55686,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2005,2005,ha,56499,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2006,2006,ha,57272,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2007,2007,ha,59072,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2008,2008,ha,58661,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2009,2009,ha,61081,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2010,2010,ha,63703,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2011,2011,ha,68146,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2012,2012,ha,71126,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2013,2013,ha,77572,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2014,2014,ha,78843,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2015,2015,ha,81713,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2016,2016,ha,82282,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2017,2017,ha,81722,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2018,2018,ha,74561,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2019,2019,ha,74779,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2020,2020,ha,76540,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,523,Quinces,2021,2021,ha,75894,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1961,1961,ha,52555,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1962,1962,ha,55090,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1963,1963,ha,54826,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1964,1964,ha,42747,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1965,1965,ha,37665,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1966,1966,ha,35035,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1967,1967,ha,31735,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1968,1968,ha,25180,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1969,1969,ha,32105,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1970,1970,ha,29570,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1971,1971,ha,31035,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1972,1972,ha,29020,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1973,1973,ha,30250,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1974,1974,ha,31470,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1975,1975,ha,34268,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1976,1976,ha,37865,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1977,1977,ha,45147,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1978,1978,ha,40269,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1979,1979,ha,30386,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1980,1980,ha,35574,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1981,1981,ha,41694,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1982,1982,ha,46609,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1983,1983,ha,57489,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1984,1984,ha,51785,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1985,1985,ha,59868,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1986,1986,ha,56551,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1987,1987,ha,60803,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1988,1988,ha,69705,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1989,1989,ha,58751,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1990,1990,ha,47585,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1991,1991,ha,60868,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1992,1992,ha,48604,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1993,1993,ha,57330,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1994,1994,ha,59549,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1995,1995,ha,56729,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1996,1996,ha,57297,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1997,1997,ha,66313,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1998,1998,ha,70234,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,1999,1999,ha,66742,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2000,2000,ha,67036,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2001,2001,ha,63474,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2002,2002,ha,66268,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2003,2003,ha,67615,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2004,2004,ha,67243,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2005,2005,ha,68863,A,Official figure,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2006,2006,ha,73328,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2007,2007,ha,76815,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2008,2008,ha,78532,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2009,2009,ha,95050,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2010,2010,ha,95979,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2011,2011,ha,101166,E,Estimated value,,,
QCL,Crops and livestock products,5000,World,5312,Area harvested,92,Quinoa,2012,2012,ha,172239,E,Estimated value,,,
